trigger_type,model_index,anomaly_metric
input_aware,1,0.8639766766521231
input_aware,2,3.7984269404648114
input_aware,3,2.65604204694776
input_aware,4,3.9258013783863652
input_aware,5,1.736148946924363
input_aware,6,0.7558661440202287
input_aware,7,4.223297473660208
input_aware,8,0.1587121269457758
input_aware,10,0.7268688412327244
