trigger_type,model_index,anomaly_metric
sig,1,5.777808616759125
sig,2,2.5205577747417958
sig,3,1.212591114419398
sig,4,0.1843915828353094
sig,5,15.681646844055654
sig,6,17.065159171490766
sig,7,7.002670738635209
sig,8,8.36569970250168
sig,9,244.87896496375004
sig,10,5.133216961938776
